real_name,column_height,diffusion_coef,ellipse_major_axis,ellipse_minor_axis,tgsd_mean,tgsd_sigma,total_erupted_mass,wind_direction,wind_speed
943,21518.5,4055.88,9033.19,12525.7,-3.21663,1,4.5579e+09,209.55,5.46397
944,22966.3,10000,10789,14834.4,-5,1,2.37342e+10,219.542,8
945,19603.9,2205.49,9083.16,11956.8,-2.98024,1,8.97445e+09,223.865,5.25421
946,23238.8,6918.45,9864.25,15000,-2.79081,1,7.06078e+09,223.874,7.90515
947,17387,2585.56,10799.2,11240.3,-5,1,8.41091e+09,225,8
948,15830.3,10000,11457.2,15000,-1.59762,1,4.57216e+10,208.598,6.73712
949,20008.9,5265.08,15000,9386.05,-3.52824,1,3.21757e+10,224.892,5.81645
950,16800.3,8078.03,8000.84,7378.65,1.58889,1,6.45227e+09,220.978,5.54028
951,19682.8,3984.86,10298.9,11176.5,-1.61187,1,5.02632e+09,223.73,5.11985
952,23252,3479.88,10461.1,13355.1,-0.797818,1,6.53856e+09,220.659,8
953,19520,6058.42,14573.9,6793.24,-2.95034,1,8.18852e+09,220.8,5.47753
954,20608.7,4652.43,12720.5,7990.87,-5,1,3.26755e+09,216.172,4.77679
955,19716.6,3688.11,7945.05,11677.8,0.00751618,1,3.51868e+09,220.753,4.02854
956,21006.8,2505.61,11593.3,15000,-1.49364,1,5.26428e+10,209.775,6.51671
957,22735.7,5441.57,13071.2,11595.6,-3.78702,1,1.34416e+10,214.641,3.10786
958,17140.2,5447.39,15000,14770,-2.6252,1,7.95515e+09,223.492,3.51145
959,19229.9,2903.79,12966.6,8614.5,0.0552165,1,3.0448e+09,212.146,4.1097
960,23293,3874.7,14580.1,10139.1,-0.496124,1,1.27043e+10,213.507,8
961,22040.1,4581.46,12755.2,15000,0.871838,1,1.30288e+10,214.367,1.94572
962,24981,10000,11596.3,8728.77,-0.421791,1,2.67727e+09,222.404,1
963,19362.8,2358.65,11693.5,8014.59,1.33402,1,7.43554e+09,215.47,2.34425
964,24460.8,4822.03,7844.52,14706.3,-3.19858,1,1.91288e+09,220.5,2.98114
965,22671.4,5749.04,14601.8,14764.2,-2.62714,1,1.33447e+09,210.939,3.14237
966,21917.8,4194.97,12871.6,15000,-1.43117,1,1.82202e+10,208.144,7.56083
967,20483.8,10000,7103.2,11507.7,-2.8879,1,1e+09,216.529,3.28606
968,21982.7,2952.16,13082,9050.48,-2.96199,1,1e+09,211.001,4.51844
969,23571,6240.78,8898.24,12458.1,-2.75314,1,1.11482e+10,219.899,5.34538
970,22425.8,1917.07,10639.7,8304.78,-5,1,1.28661e+10,214.034,8
971,17249.4,1598.69,11465.9,14412.4,-2.26069,1,6.36094e+09,214.631,3.06306
972,24918.9,10000,9257.17,8449.52,-1.52303,1,4.63524e+09,225,8
973,24746.2,5806.26,15000,9069.54,-1.99884,1,1.98149e+10,223.954,8
974,15000,4406.65,13661.5,10603.8,-2.47953,1,3.3753e+10,225,3.37254
975,21935.3,6466.06,8904.53,13866.9,-5,1,2.05556e+09,223.267,5.22461
976,19047.4,5069.86,6759.41,13426.9,-5,1,1e+09,215.954,3.71189
977,21277.3,4932.01,8818.13,12540.4,-4.56929,1,5.51219e+09,215.544,5.72978
978,20680.3,10000,11295.7,12793.7,-3.48294,1,6.49825e+09,216.114,7.20032
979,22741.4,4674.81,11178.3,10682.9,-0.857723,1,8.12169e+09,213.503,3.90659
980,21838.2,3595.53,14048.2,13566.7,-2.60039,1,8.1377e+10,222.728,8
981,21455.1,7070,10001.1,10245.4,0.291304,1,1.76444e+09,221.822,3.41749
982,20942.5,6413.59,11676.7,12046.8,0.851292,1,2.09208e+10,218.155,4.14741
983,18675.5,2636.85,13859,9325.07,-2.15742,1,2.97291e+09,215.49,8
984,19472,3307.52,8182.89,15000,2.77144,1,1.45639e+09,218.711,3.4726
985,18774.2,5607.47,9922.08,10492.8,-1.15112,1,1.46996e+10,214.304,8
986,23320.7,2460.02,8548.39,12599.8,-2.61849,1,9.70425e+09,225,5.62759
987,16467.2,1896.83,11803.7,11337.7,-2.55553,1,1.1253e+10,220.375,3.7559
988,24043.9,3713.95,10521.4,11976.2,-5,1,5.03332e+09,213.234,8
989,20219.8,4192.73,14773.9,15000,-0.270427,1,1.31032e+10,218.848,5.51689
990,24140.3,10000,8750.86,15000,-3.50267,1,5.79605e+10,219.849,8
991,20695.2,4626.11,11926.4,9973.99,-5,1,1e+11,210.723,3.44126
992,18604.8,8227.17,9738.13,13797.7,-4.0364,1,2.04914e+10,216.835,8
993,20351.6,4024.6,14065.4,12113.6,-0.7758,1,3.41691e+10,216.343,4.15171
994,21042.2,8567.37,11692.5,8360.18,-0.572678,1,3.43684e+09,208.625,2.37989
995,25000,2235.83,15000,15000,-0.113729,1,1.04705e+10,215.512,8
996,19577.3,2165.1,13971.7,13473.2,-2.94304,1,1.03397e+10,214.854,2.47868
997,25000,4453.74,10618.7,12204.4,-5,1,1e+09,219.244,4.59815
998,20501.5,3427.54,10669.2,12659.9,-0.640046,1,3.55453e+09,224.585,4.76682
base,21000,5000,11500,11500,-1.99,1,1e+10,217,5
