real_name,column_height,diffusion_coef,ellipse_major_axis,ellipse_minor_axis,tgsd_mean,tgsd_sigma,total_erupted_mass,wind_direction,wind_speed
7006,36351.7,8000,10839.8,10839.8,-0.0325143,1,1.06572e+11,180,17.547
7007,19997.1,4931.03,18177.2,18177.2,-5.30801,1,8.66656e+10,234.341,3.06728
7008,45000,3536.4,6187.63,6187.63,-0.731804,1,2e+11,180,3.13964
7009,11954.6,3512.29,17437.2,17437.2,-5.5758,1,1.75183e+11,186.991,2.49977
7010,18680.9,4547.1,17679.2,17679.2,-1.63368,1,1.08173e+11,239.384,0.282335
7011,13223.2,6539.89,14990.5,14990.5,-6,1,2.78388e+10,203.09,16.6744
7012,16730.5,4181.55,18104.7,18104.7,-6,1,1.45482e+11,213.332,1.48157
7013,25397.8,4103.86,1000,1000,-6,1,2.06051e+10,225.471,5.70962
7014,20234.3,4393.26,16088.6,16088.6,3.98577,1,3.4976e+10,236.193,9.40137
7015,17084.4,6581.08,10410.8,10410.8,-1.99914,1,2.19857e+10,180,20
7016,18009.3,3127.19,9636.32,9636.32,-0.563185,1,9.38991e+10,237.393,4.19209
7017,25475.2,8000,13005.1,13005.1,-3.01554,1,2e+11,216.114,3.27306
7018,14820.8,5982.42,13048.1,13048.1,-5.49905,1,1.44392e+11,249.096,4.49707
7019,17812.4,5857.29,9349.19,9349.19,-0.567566,1,1.26436e+11,217.49,7.41881
7020,17167.8,3137.53,16731.6,16731.6,-6,1,7.73001e+10,212.881,6.26783
7021,14517,4820.74,14352,14352,4.92969,1,1.18172e+11,212.328,14.7179
7022,33195.4,5090.12,6036.56,6036.56,-4.12502,1,2e+11,214.983,3.14573
7023,42990.7,5268.48,5824.44,5824.44,-1.27914,1,1.57516e+11,208.534,9.10555
7024,16341.4,4366.24,8489.92,8489.92,-0.900992,1,1.30103e+11,191.242,3.56587
7025,9827.15,6344.2,11736.8,11736.8,-4.67814,1,2e+11,205.05,18.452
7026,32600.9,8000,25000,25000,-5.18923,1,1.38343e+11,224.171,2.22843
7027,13434.2,5470.02,10438.5,10438.5,1.1459,1,1.91087e+10,270,2.71059
7028,25722.5,8000,7165.89,7165.89,4.30905,1,4.53788e+10,198.42,0.990679
7029,10883.8,4064.37,5713.45,5713.45,-2.96108,1,9.30745e+10,226.93,1.19149
7030,27913.5,4156.54,12133.2,12133.2,-6,1,1.93112e+11,202.413,1.2488
7031,25632.4,4428.5,19443.9,19443.9,1.91201,1,1.63322e+11,186.093,20
7032,18941.4,7567.47,14461.8,14461.8,-2.70578,1,6.72125e+10,186.033,0.927634
7033,17706.7,4262.99,13708.8,13708.8,-2.70726,1,5.23392e+10,193.122,11.5762
7034,17717.8,4321.87,7118.35,7118.35,-2.65346,1,1.12037e+11,238.848,3.6404
7035,19930.1,5871.38,6888.19,6888.19,-1.48139,1,3.68441e+10,207.465,5.93444
7036,9909.17,5171.83,4644.56,4644.56,4.74822,1,9.6131e+10,198.241,0.916206
7037,19785.9,5017.23,13653.3,13653.3,-0.842378,1,1.90254e+11,198.143,0.747114
7038,12696.4,5333.62,15108.4,15108.4,-6,1,4.17832e+10,261.592,4.17678
7039,45000,8000,15081.6,15081.6,0.211254,1,7.79645e+10,263.69,3.17865
7040,30920,6468.36,8589.02,8589.02,-0.362984,1,6.11625e+10,219.755,2.32138
7041,7680.18,4202.82,21907.1,21907.1,1.12523,1,1.46664e+11,234.518,4.68942
7042,18017.5,5232.63,11775.8,11775.8,-3.94431,1,2e+11,222.164,14.9512
7043,10089.7,4730.51,9656.74,9656.74,0.334599,1,1.38863e+11,233.552,20
7044,27915.5,5347.19,11124.4,11124.4,-5.69176,1,1.28085e+11,238.734,0.440995
7045,26016.2,5671.79,10039.1,10039.1,-3.78443,1,1.42139e+11,204.488,2.95063
7046,25267.9,7678.19,1000,1000,-3.30963,1,3.52343e+10,222.305,0.743267
7047,7183.23,5252.42,5899.32,5899.32,-0.979249,1,1.11684e+11,218.175,19.8316
7048,45000,4032,6275.65,6275.65,-2.00755,1,4.6725e+10,196.056,5.97853
7049,18449.5,2349,8828.1,8828.1,-0.75009,1,1.25885e+11,214.264,16.7441
7050,24127.1,6235.8,15243.3,15243.3,-4.10051,1,1.10719e+11,205.717,0.894272
7051,38903.9,3948.2,6894.82,6894.82,0.83493,1,8.33645e+10,209.398,2.05746
7052,5986.19,5047.25,10367.4,10367.4,-1.16324,1,2e+11,229.863,1.14424
7053,14309.5,7055.92,10528.9,10528.9,3.48154,1,4.70293e+10,245.474,3.32332
7054,45000,8000,17095.3,17095.3,-5.06217,1,3.07088e+10,234.8,8.90482
7055,24715.2,5537.98,5554.01,5554.01,-6,1,7.63003e+10,223.637,8.68422
7056,45000,4655.9,17674.8,17674.8,-0.468163,1,1.87904e+11,250.219,14.71
7057,34953.5,4184.19,3543.47,3543.47,-0.546319,1,7.08151e+10,214.76,2.60218
7058,14857.3,5829.91,17076,17076,-2.18026,1,1.34948e+11,248.496,20
7059,45000,4891.04,12031.4,12031.4,-3.63404,1,5.28789e+10,197.667,4.68582
7060,11329.6,4088.07,11234.2,11234.2,-2.96992,1,7.96055e+10,195.265,1.09303
7061,26236,2814.52,1000,1000,-4.51508,1,5.68678e+10,202.944,10.4782
7062,30465.5,4904.35,1000,1000,1.84995,1,9.78888e+10,236.746,7.72206
7063,44504.8,3962.36,18305,18305,-0.5754,1,1.68992e+11,238.895,1.74524
7064,20615.2,6214.09,1000,1000,1.24841,1,2e+11,210.633,6.18007
7065,30346.6,4876.48,21805.3,21805.3,-3.15167,1,2e+11,211.581,10.0619
7066,21927.9,7201.22,3950.52,3950.52,-5.26025,1,8.9512e+10,222.488,1.33517
7067,45000,3664.3,12944.1,12944.1,1.22213,1,1.48577e+11,186.09,1.59846
7068,8163,4270.6,15451.4,15451.4,-5.04712,1,6.93778e+10,216.019,5.11116
7069,45000,6283.78,3576.12,3576.12,-1.22296,1,3.97887e+10,257.851,20
7070,33503.4,8000,13975.2,13975.2,-3.49761,1,2e+11,227.663,19.1456
7071,11627.7,8000,8275.15,8275.15,-3.71423,1,2e+11,211.848,1.37147
7072,20230.9,2737.5,1000,1000,-2.55658,1,2e+11,256.763,20
7073,45000,5801.02,5642.5,5642.5,-4.65513,1,4.24556e+10,206.495,3.94936
7074,45000,6360.65,10554.7,10554.7,-0.901752,1,4.26272e+10,231.695,13.0992
7075,35968.9,6449.8,18656.7,18656.7,-3.96261,1,1.41187e+11,207.102,9.94506
7076,20374.8,3697.88,9969.54,9969.54,-5.89496,1,1.12465e+11,189.494,20
7077,45000,4840.5,10207,10207,-2.66396,1,7.29862e+10,212.887,20
7078,35256.7,8000,11745.7,11745.7,-6,1,4.50426e+10,225.003,1.85934
7079,45000,5384.09,13254.2,13254.2,-6,1,6.32384e+10,235.857,7.2231
7080,15116.4,3434.86,10024.7,10024.7,-0.696878,1,2e+11,243.941,1.42006
7081,35157.9,4284.66,3535.09,3535.09,-6,1,1.49305e+11,216.454,20
7082,34779.5,2572.35,1000,1000,-1.61271,1,1.74143e+11,217.928,20
7083,16489.4,5005.79,12893.6,12893.6,-0.828393,1,2e+11,237.75,6.42074
7084,45000,5229.16,16204.1,16204.1,2.27599,1,1.9677e+11,230.043,2.68559
7085,36289.2,2403.35,4171.48,4171.48,1.84082,1,1.05267e+11,259.539,1.71187
7086,17563.4,7809.43,1461.72,1461.72,0.397801,1,1.24654e+11,197.781,1.34737
7087,45000,5386.68,8515.51,8515.51,0.1572,1,1.03642e+11,217.789,0.340594
7088,16186,3398.5,7392.56,7392.56,-1.15457,1,1.61292e+11,231.528,17.8843
7089,12807.1,6396.67,12305.7,12305.7,-1.98339,1,4.84625e+10,196.493,6.30429
7090,12995.1,7309.4,5372.84,5372.84,0.315627,1,6.42039e+10,221.287,1.11464
7091,22200.4,6161.34,25000,25000,-6,1,7.61446e+10,180,13.7766
7092,24059.7,3722.14,6133.35,6133.35,-2.34663,1,1.86735e+11,205.27,6.77997
7093,45000,5973.84,11020.9,11020.9,-2.74661,1,8.16534e+10,196.215,0.205338
7094,10111.7,3786.72,6985.36,6985.36,-3.88861,1,5.16326e+10,192.279,14.3703
7095,13865.4,6160.35,16102.3,16102.3,-1.966,1,1.77961e+11,237.927,7.34127
7096,9138.35,7970.72,1000,1000,0.638934,1,1.79791e+11,226.427,1.72341
7097,19049.9,4033.18,15670,15670,1.93296,1,5.77979e+10,247.834,2.27719
7098,27242.4,4471.26,12370.7,12370.7,1.95956,1,3.37623e+10,198.52,20
7099,30068.4,4159.02,8359.87,8359.87,2.05326,1,1.4728e+11,204.055,8.25715
7100,27551,5054.57,20811,20811,-0.167557,1,2e+11,220.089,0.991964
7101,24689.8,4595.42,15748.5,15748.5,3.02543,1,1.27551e+11,203.727,8.22088
7102,40127.6,5116.89,14900.3,14900.3,-2.95291,1,2.21534e+10,199.249,3.28363
7103,28578.5,4035.34,14743.2,14743.2,-0.67218,1,2.35127e+10,207.813,0.704268
7104,20994.2,5153.75,12307.3,12307.3,-1.31234,1,6.80182e+10,199.205,3.58327
7105,40889.9,4984.44,9909.54,9909.54,-1.48553,1,4.78172e+10,187.868,5.72749
7106,26524.1,2606.91,6665.08,6665.08,-2.8507,1,1.70181e+11,225.832,0.337636
7107,32926.6,3724.12,8193.48,8193.48,0.244319,1,2.44201e+10,240.644,1.16424
7108,16548,3461.69,9356.11,9356.11,-6,1,1.41757e+10,231.798,2.10412
7109,17533.7,3170.58,2042.86,2042.86,-3.00478,1,2e+11,213.907,2.20803
7110,39403.8,5457.49,9180.6,9180.6,-3.37006,1,2e+11,236.084,11.5774
7111,23578.2,4454.61,6322.93,6322.93,-3.59,1,1.74254e+11,222.617,20
7112,42293.2,4422.05,17146.7,17146.7,-3.06866,1,1.02636e+11,194.393,1.46744
7113,22970.1,7336.89,11376.4,11376.4,-3.58667,1,1.37324e+11,243.236,11.9836
7114,45000,6986.79,18239.5,18239.5,4.32762,1,1.32354e+11,235.237,12.0066
7115,45000,4660.38,17957.6,17957.6,-2.15316,1,4.41283e+10,218.303,18.9088
7116,45000,8000,1753.07,1753.07,-1.86415,1,1.48873e+10,265.985,20
7117,41385.5,6309.37,14777.2,14777.2,-4.25848,1,7.39405e+10,213.886,16.0442
7118,27611.7,5405.19,2059.84,2059.84,-5.94797,1,2e+11,239.342,0.328806
7119,45000,4273.53,13017.5,13017.5,-3.88882,1,9.19814e+10,232.743,11.6103
7120,39497.7,7587.66,9117.97,9117.97,-6,1,1.7551e+11,224.858,8.66587
7121,33229.3,3805.1,17340.9,17340.9,1.19233,1,1.43521e+11,203.761,5.31227
7122,18039.3,7085.54,24325.4,24325.4,-4.79289,1,1.41435e+11,243.788,5.27372
7123,14078,8000,14741.4,14741.4,-1.64268,1,1.05906e+11,199.002,7.85722
7124,26246.5,3001.37,12760.5,12760.5,2.09852,1,7.15681e+10,247.824,0.60961
7125,29916.9,8000,9257.2,9257.2,-3.12361,1,1.13992e+11,224.002,1.77117
7126,28552,2744.03,13913.8,13913.8,1.26812,1,4.50014e+10,184.366,0.537379
7127,45000,3701.62,6009.79,6009.79,-1.64434,1,1.26085e+11,217.56,20
7128,28611.6,5211.58,16544.1,16544.1,-3.25662,1,1.32672e+11,229.285,1.97816
7129,13697.3,4297.82,10303.8,10303.8,3.58931,1,1.57063e+11,219.901,1.326
7130,29326,5250.67,7001.57,7001.57,-2.44118,1,9.0341e+10,256.38,6.97548
7131,25440,5003.22,12769.9,12769.9,1.82763,1,5.44147e+10,225.574,5.30279
7132,11931.2,4588.85,7723.24,7723.24,-6,1,1.05795e+11,214.443,3.63762
7133,35991.9,5812.47,11780.2,11780.2,-2.82341,1,1e+10,267.021,9.14919
7134,45000,3916.81,1120.69,1120.69,-2.03839,1,1.19192e+11,209.209,6.24553
7135,26586.8,4770.03,4037.6,4037.6,-0.62481,1,1.22332e+11,232.079,1.45005
7136,18130.1,4317.38,20769.6,20769.6,-3.87977,1,1.21873e+11,239.18,3.6139
7137,13837.1,4705.59,7531.67,7531.67,1.82781,1,1.15998e+11,242.03,6.72771
7138,45000,4816.91,2621.27,2621.27,-3.20162,1,1.44589e+11,240.504,20
7139,19296.5,3966.47,16341,16341,-0.220891,1,1.57251e+11,226.672,5.99586
7140,7463.43,7664.6,10521.2,10521.2,-1.86738,1,1.06086e+11,220.115,16.808
7141,36941.6,5699.85,9898.79,9898.79,-0.890981,1,2.79742e+10,270,19.834
7142,13538.2,4245.34,8085.48,8085.48,-6,1,2e+11,219.864,4.74586
7143,19025.2,3986.03,8574.54,8574.54,-2.99135,1,3.99437e+10,230.779,1.25241
7144,21236.1,4551.93,16925.5,16925.5,-4.25382,1,1.17345e+11,213.751,2.58716
7145,30337.4,5423.05,17894.7,17894.7,3.41854,1,2.08563e+10,189.91,4.27268
7146,45000,3549.67,1000,1000,-1.52124,1,2e+11,265.798,2.77096
7147,28008.3,3952.51,13073.4,13073.4,1.60993,1,5.34899e+10,211.252,8.67544
7148,14248.5,6791.77,6873.11,6873.11,-6,1,4.02033e+10,243.424,18.9536
7149,43895.6,3470.91,6810.91,6810.91,-2.83013,1,4.37603e+10,232.724,20
7150,45000,4492.06,12474.4,12474.4,2.91425,1,3.27881e+10,186.736,6.97934
7151,25618.5,5275.32,10409.6,10409.6,1.0257,1,2e+11,228.095,20
7152,25749.3,4234.8,12824.9,12824.9,-4.50971,1,1.16708e+11,217.109,10.4765
7153,29141.9,2467.88,16710.2,16710.2,-6,1,1.01882e+11,207.505,6.74619
7154,15582.3,4069.11,12774.6,12774.6,-2.75815,1,1.28622e+11,201.766,1.6077
7155,42790.7,8000,3705.79,3705.79,-1.61652,1,2e+11,198.136,4.66745
7156,12819.1,4244.16,6923.3,6923.3,-6,1,2e+11,216.361,11.6183
7157,28815.5,2000,4458.58,4458.58,-4.2456,1,5.48818e+10,223.509,1.32321
7158,17862.2,3789.16,15217,15217,-2.65584,1,4.15838e+10,231.965,19.9913
7159,29332.1,2174.61,8751.61,8751.61,-3.34455,1,9.32934e+10,235.108,1.69493
7160,26048,6044.9,5915.09,5915.09,-1.79812,1,1.23156e+11,246.511,0.377928
7161,21908.1,5672.86,4894.11,4894.11,-1.15221,1,3.83105e+10,254.584,1.63365
7162,25442.4,8000,6199.56,6199.56,1.05119,1,1.24897e+11,194.267,8.8408
7163,13682.7,7072.75,19266.4,19266.4,-5.89559,1,9.45397e+10,203.101,5.03072
7164,45000,4570.01,18200.6,18200.6,-4.57778,1,2e+11,236.921,0.441116
7165,22125.8,7864.36,12767.6,12767.6,-3.13236,1,7.49554e+10,182.654,4.50634
7166,28828.6,8000,4479.54,4479.54,-4.99543,1,2e+11,205.004,14.5536
7167,22050.1,4184.27,16610.8,16610.8,-1.85588,1,1.82493e+11,210.369,20
7168,19699.2,4147.45,14750.4,14750.4,4.48295,1,1.71347e+11,210.031,3.36134
7169,20583.3,3814.73,6179.16,6179.16,-3.29903,1,8.77631e+10,226.232,20
7170,30819,4565.07,18579.3,18579.3,0.170706,1,2e+11,193.366,0.96568
7171,35599.7,4615.67,8295.69,8295.69,-2.65457,1,1.44913e+11,211.271,20
7172,7461.05,4169.48,13344,13344,1.0074,1,2.82187e+10,193.239,10.2195
7173,13722.8,6553.85,3766.36,3766.36,-1.31575,1,8.82162e+10,195.918,0.738705
7174,22611.5,3785.41,6935.89,6935.89,-2.17645,1,2e+11,201.477,13.946
7175,17815.5,4587.37,16580.5,16580.5,-3.89622,1,2e+11,237.738,4.2859
7176,24352.7,4769.59,7739.16,7739.16,-4.52547,1,1.76439e+11,180,17.0609
7177,39129.4,8000,2108.08,2108.08,3.20007,1,1.66065e+11,265.657,17.6138
7178,25702.8,5118.41,9975.11,9975.11,2.29793,1,9.19539e+10,238.783,20
7179,39894,3899.6,4634.25,4634.25,1.06976,1,2e+11,210.14,8.38512
7180,34716.1,7605.4,7915.43,7915.43,-3.72183,1,1.39826e+11,208.223,0.662891
7181,31554.1,7592.47,14849.6,14849.6,-0.0862092,1,1.01575e+11,215.834,4.75756
7182,12843.8,2000,11991.4,11991.4,-4.26401,1,1.11049e+11,223.948,20
7183,16849.9,5726.76,19351.9,19351.9,-2.40811,1,7.42919e+10,180,2.29617
7184,5000,5216.98,7259.12,7259.12,-5.49098,1,6.22837e+10,218.602,0.773874
7185,45000,4059.7,8064.19,8064.19,1.68463,1,3.20272e+10,219.053,13.3586
7186,14944.8,8000,1000,1000,3.95362,1,1.13665e+11,270,1.01588
7187,33971.3,4060.12,9125.62,9125.62,-4.22881,1,7.14767e+10,224.526,20
7188,39609.9,5198.42,13303.2,13303.2,-5.46191,1,6.78691e+10,187.133,20
7189,26826.8,3870.23,9495.56,9495.56,-0.425676,1,4.83126e+10,206.652,2.51968
7190,26117.7,4505.43,9331.42,9331.42,-5.91499,1,5.45536e+10,249.702,2.89057
7191,17584.9,3638.54,15087,15087,-0.36489,1,9.5877e+10,213.693,20
7192,27541.2,8000,5803.76,5803.76,-0.607097,1,1.21364e+11,218.298,9.60722
7193,7550.56,5192.85,11770.6,11770.6,-6,1,1.23933e+11,190.106,1.26887
7194,10708.5,7841.41,13304.9,13304.9,0.0738558,1,8.7504e+10,195.87,16.4233
7195,38434.8,3749.42,4266.16,4266.16,0.539772,1,1.7735e+11,194.048,3.88489
7196,34058.1,5371.67,1000,1000,5.10311,1,2e+11,236.007,20
7197,37020.5,5605.87,2708.83,2708.83,1.64556,1,2e+11,249.399,17.2326
7198,36602.1,8000,8350.95,8350.95,-5.3975,1,4.73611e+10,237.352,1.39684
7199,16628.3,6889.63,6562.36,6562.36,-1.03407,1,1.2644e+11,211.377,5.77482
7200,45000,2775.21,12939,12939,4.14481,1,1.82258e+11,225.48,2.219
7201,15474.7,4545.45,1000,1000,-2.68445,1,8.33142e+10,219.785,1.03882
7202,9165.1,4490.38,13076.7,13076.7,-3.20609,1,2.90741e+10,181.194,2.14991
7203,18180.6,5602.76,4467.46,4467.46,-0.369316,1,1.3451e+11,249.024,13.0518
7204,45000,4011.05,1000,1000,0.115721,1,8.31521e+10,254.166,20
7205,14181.9,5540.23,3274.72,3274.72,0.893096,1,5.49666e+10,210.823,1.20384
7206,23763.1,7200.26,8901.97,8901.97,-0.227413,1,7.80686e+10,228.152,5.31931
7207,38199.2,3549.66,13632.8,13632.8,-1.2316,1,2e+11,238.299,10.894
7208,45000,8000,4364.31,4364.31,0.613385,1,3.88349e+10,233.986,2.97987
7209,44632.9,5010.56,11136.6,11136.6,2.05649,1,1.18117e+11,202.956,7.6554
7210,45000,4840.25,13066.1,13066.1,-1.87293,1,1.70424e+11,208.313,1.69871
7211,39473.1,7006.67,5843.55,5843.55,-2.49144,1,8.02858e+10,232.554,2.29778
7212,45000,5346.89,10318.3,10318.3,2.17746,1,7.63301e+10,229.87,20
7213,19164.9,4612.29,11124,11124,-4.29148,1,2e+11,220.521,7.13294
7214,21487.5,5943.31,9203.02,9203.02,-3.67454,1,2e+11,211.875,4.15334
7215,33919.6,3871.85,6940.54,6940.54,-1.70175,1,1.76977e+11,258.882,2.88996
7216,28128.5,8000,8039.49,8039.49,-3.61455,1,1.62113e+11,256.093,6.151
7217,14519.8,3912.53,7736.38,7736.38,-2.9054,1,5.00827e+10,226.677,9.05823
7218,22735.9,4448.52,14963.4,14963.4,-0.40285,1,9.35696e+10,235.599,1.48298
7219,16220,3462.13,1450.52,1450.52,-4.51458,1,1.13453e+11,200.085,20
7220,14210.9,6491.58,19441.3,19441.3,-1.89099,1,1.90492e+11,184.278,3.76266
7221,19496.6,8000,13503.1,13503.1,-3.7808,1,6.69028e+10,241.928,20
7222,20091.5,5873.33,12294.3,12294.3,-0.258619,1,8.50201e+10,220.345,4.50264
7223,14300.9,5860.67,9163.99,9163.99,-6,1,5.18742e+10,226.07,6.39956
7224,45000,5473.3,7107.98,7107.98,0.0590666,1,1.71802e+11,192.075,20
7225,26777,3950.86,14276.6,14276.6,-4.88666,1,4.1966e+10,233.811,2.94193
7226,31080.3,5079.59,14325.6,14325.6,-2.41269,1,2e+11,190.655,5.43578
7227,35027.4,5220.97,2775.26,2775.26,-3.61678,1,4.36303e+10,246.035,3.22372
7228,23841.9,3180.08,3896.28,3896.28,-3.36587,1,8.70126e+10,223.313,2.93264
7229,15934.3,3349.56,19809,19809,-0.385276,1,2e+11,270,2.2704
7230,15443.2,6853.3,18910,18910,-2.87447,1,1.18864e+11,215.485,3.64323
7231,28350.6,6798.09,5274.69,5274.69,-0.144616,1,1.15308e+11,227.13,0.271095
7232,40880.4,5884.17,3849.2,3849.2,-6,1,1.17765e+11,218.965,20
7233,32922.2,2515.3,18446,18446,-5.09753,1,7.17874e+10,199.556,1.09184
7234,10916.8,7664.35,19501.8,19501.8,-1.74892,1,5.18522e+10,240.736,5.54344
7235,32763.9,4854.44,3939.03,3939.03,-1.42406,1,6.61832e+10,222.84,0.16577
7236,35824.9,7048.61,19449.5,19449.5,-0.839417,1,2e+11,220.175,3.72592
7237,20859.3,5227.85,1000,1000,-5.31241,1,2.77681e+10,185.525,15.894
7238,24479.5,4718.34,11058.8,11058.8,-1.90281,1,1.75194e+11,202.561,1.85514
7239,22508.8,4680.78,1434.83,1434.83,-3.05196,1,1.04065e+11,180,12.2667
7240,20010.5,6009.13,11747,11747,0.125889,1,9.62181e+10,218.229,0.609015
7241,13324.6,6389.11,22399,22399,-6,1,1.24978e+11,205.861,5.42025
7242,45000,7029.63,14658.3,14658.3,-2.72442,1,4.65097e+10,250.575,0.909577
7243,16504.7,6012.2,14401.2,14401.2,-0.0356956,1,5.09612e+10,244.04,4.47015
7244,45000,2603.63,1000,1000,-3.60547,1,1.04356e+11,249.58,20
7245,17179.4,4347.05,7105.26,7105.26,-2.42831,1,1.08115e+11,203.463,15.3614
7246,30143.5,4054.02,11380.8,11380.8,0.183898,1,2e+11,184.94,0.4016
7247,23040.7,4884.48,5761.6,5761.6,-6,1,9.81421e+10,255.507,16.134
7248,32959.5,7926.36,12558,12558,-2.7573,1,8.85724e+10,206.753,20
7249,17121.2,8000,1156.6,1156.6,1.1873,1,3.01756e+10,210.12,9.0387
7250,13148.7,2436.55,5904.95,5904.95,4.58688,1,8.26533e+10,213.139,10.2319
7251,45000,7873.04,14104.6,14104.6,-1.76441,1,1.3219e+11,188.61,1.53705
7252,17902.9,4208.1,2170.04,2170.04,-4.17932,1,1.01512e+11,224.012,1.31667
7253,31777.4,3178.74,10965.3,10965.3,1.54991,1,1.88742e+11,207.216,14.2196
7254,14733.3,4879.17,22716.1,22716.1,-5.92757,1,2.93903e+10,210.051,0.422216
7255,25953,5238.15,6605.22,6605.22,-0.421013,1,9.1568e+10,229.516,5.53419
7256,15750.2,5627.09,13650.5,13650.5,-4.58695,1,9.64476e+10,268.786,5.84975
7257,42716.2,5272.09,16682.9,16682.9,0.6906,1,9.99695e+10,244.131,4.15134
7258,22567.8,7292.8,6656.39,6656.39,0.540284,1,2.53728e+10,192.268,6.83331
7259,29609.9,3479.54,5508.01,5508.01,1.20296,1,2e+11,215.393,20
7260,31151.3,6429.84,18224.8,18224.8,-3.95577,1,1.79016e+11,214.523,12.9008
7261,38038,4069.45,20119.2,20119.2,-6,1,3.3057e+10,199.305,1.62858
7262,13995.8,4032.84,13378.1,13378.1,-5.04911,1,2e+11,209.982,0.811263
7263,30166.2,3144.51,16521.9,16521.9,1.96312,1,3.77474e+10,206.626,5.79891
7264,15846.3,4043.75,15869.2,15869.2,-1.43053,1,4.05535e+10,180,1.51874
7265,35184.3,8000,18547.5,18547.5,-6,1,4.25107e+10,210.612,0.833403
7266,14804.3,3872.09,14995.5,14995.5,-2.6231,1,7.09791e+10,198.777,8.42603
7267,18977.6,3828.16,2583.82,2583.82,-6,1,2e+11,253.398,20
7268,39090.1,3729.68,20895.4,20895.4,-6,1,1.16017e+11,216.539,20
7269,15021.4,3433.89,9714.51,9714.51,0.0834512,1,2e+11,207.148,0.20522
7270,20043.3,6783.39,21825.8,21825.8,-3.13602,1,6.32071e+10,197.123,4.46634
7271,25138.9,8000,14486.1,14486.1,2.226,1,4.57675e+10,213.78,4.07109
7272,29700.1,3408.69,4474.86,4474.86,-2.31344,1,2.43158e+10,221.259,3.47412
7273,45000,4543.32,12760.4,12760.4,-0.610276,1,6.94039e+10,247.357,7.76649
7274,11123,8000,16528.4,16528.4,-1.27907,1,9.98327e+10,215.234,1.88719
7275,27982.1,8000,2079.67,2079.67,-0.887334,1,8.23104e+10,214.193,0.953985
7276,45000,4117.25,5528.33,5528.33,1.71918,1,2.50404e+10,234.302,2.66325
7277,20385.4,2574.72,3472,3472,-2.38521,1,6.96689e+10,263.341,0.108957
7278,37437.5,6371.36,9878.61,9878.61,-1.29476,1,1.1707e+11,252.002,8.37935
7279,16599.1,8000,10024.8,10024.8,-3.66329,1,1.68762e+11,228.841,0.50956
7280,27133.1,7872.47,8192.48,8192.48,1.51374,1,4.17558e+10,206.364,4.77766
7281,20769,6656.77,12199,12199,-1.84637,1,1.65092e+11,218.592,20
7282,26779.5,6192.07,7218.36,7218.36,-2.70726,1,8.32436e+10,188.75,20
7283,45000,2938.68,7691.54,7691.54,-1.37929,1,1.70835e+10,238.967,3.48346
7284,15572.1,3618.82,25000,25000,-2.43957,1,5.81978e+10,264.899,9.70475
7285,22869.2,7813.85,1896.14,1896.14,-4.08483,1,1.14993e+11,247.862,3.43086
7286,8696.88,5946.56,17930.2,17930.2,-5.08259,1,3.38595e+10,207.645,20
7287,31615,6163.14,16951.8,16951.8,-6,1,5.65291e+10,225.738,0.832805
7288,42709.7,6887.3,13043.6,13043.6,-2.98995,1,7.04953e+10,241.964,0.642818
7289,21176.1,3657.52,6687.63,6687.63,0.418902,1,5.86128e+10,216.613,2.279
7290,45000,3934.84,14744,14744,-6,1,4.84792e+10,217.336,3.09129
7291,6590.45,4705.82,14259,14259,-5.04702,1,1.68398e+11,193.899,0.748193
7292,37367.5,4239.38,14101,14101,-5.22589,1,6.96634e+10,206.695,1.10713
7293,9408,6290.72,25000,25000,-0.787087,1,2e+11,195.283,17.7205
7294,17219.2,3895.11,3494.98,3494.98,-2.40502,1,2e+11,233.232,2.29814
7295,27067.4,6131.7,6467.11,6467.11,-2.4487,1,1.58234e+10,220.77,20
7296,45000,4279.79,15419.9,15419.9,-6,1,5.62269e+10,239.977,0.422779
7297,40582.6,6586.86,1920.94,1920.94,-6,1,1.09292e+11,191.932,17.3788
7298,27460,6774.21,9095.28,9095.28,-5.42226,1,1.36921e+11,212.991,0.406205
7299,12881,3293.37,17198.2,17198.2,-0.387997,1,1.46027e+11,237.208,3.40798
7300,45000,7054.52,13030.1,13030.1,1.51599,1,2e+11,193.246,3.54739
7301,26616.6,5952.81,19580,19580,2.84575,1,2e+11,227.35,20
7302,19180.4,3976.31,18308.9,18308.9,-2.48311,1,5.46485e+10,217.562,10.003
7303,26452,4339.92,10572.2,10572.2,-2.70482,1,1.03723e+11,245.744,4.14
7304,19899.2,7201.73,1689.17,1689.17,-2.41311,1,1.83389e+11,239.202,20
7305,45000,3731.2,5628.08,5628.08,-0.0892593,1,2e+11,196.066,19.2891
7306,26019.9,5023.49,20610.3,20610.3,-0.874052,1,1.24077e+11,222.157,1.53607
7307,14890.6,5829.65,4831.97,4831.97,-3.02551,1,1.57885e+11,219.992,0.565889
7308,45000,5393.36,7560.81,7560.81,0.666357,1,2e+11,232.214,9.03736
7309,38842.3,5771.19,3030.35,3030.35,-5.59247,1,1.17399e+11,217.541,2.16923
7310,45000,5784.99,13186.7,13186.7,-5.25848,1,1.53936e+11,202.124,8.4963
7311,27445.2,7064.63,18341.6,18341.6,-0.631344,1,3.59662e+10,229.829,20
7312,15679.6,6408.65,7209.55,7209.55,-3.45986,1,4.94709e+10,225.903,9.9952
